listing_id,city_name,district_name,neighborhood_name,title,price,room_count,gross_sqm,net_sqm,building_age,floor_level,heating_type,is_furnished
168071-27,Istanbul,Kartal,Atalar,*LACİVERT'TEN*ADLİYE-HASTANE-METRO'YA YAKIN ARAKATTA GENİŞ 2+1,6850000,2 + 1,90,70,6 Yaşında,3. Kat,Kombi,Eşyalı Değil
169041-21,Istanbul,Kartal,Atalar,EVCİ'DEN MARMARAYA YAKIN 3+1 BALKONLU GENİŞ ARAKAT,4750000,3 + 1,140,115,26 Yaşında,1. Kat,Kombi,Eşyalı Değil
169041-20,Istanbul,Kartal,Atalar,EVCİ'DEN ATALAR CADDESİ ÜZERİNDE TERASLI GENİŞ 3+1 DAİRE,4650000,3 + 1,145,130,31 Yaşında,1. Kat,Kombi,Eşyalı Değil
121788-888,Istanbul,Kartal,Cevizli,ŞENER GYD'DEN CEVİZLİ'DE İSKANLI SIFIR 2+1 FIRSAT DAİRE !!!,7350000,2 + 1,98,79,Sıfır Bina,1. Kat,Kombi,Eşyalı Değil
3447-22287,Istanbul,Kartal,Cevizli,"DİRECT'TEN AFRAZE KARTAL'DA, HEMEN TAŞINABİLECEĞİNİZ, EBV. BANYOLU, 7/24 GÜVENLİKLİ, 2+1 FIRSATI !!!",12500000,2 + 1,131,94,6 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
169060-6,Istanbul,Kartal,Cevizli,FARİSTEAM'DAN CEVİZLİ MAH.SATILIK 3+1 DAİRE YATIRIM FIRSATI,5950000,3 + 1,123,110,26 Yaşında,5. Kat,Kombi,Eşyalı Değil
3611-5670,Istanbul,Kartal,Cevizli,ADLİYE VE LÜTFÜ KIRDAR HASTANE YAKININDA FIRSAT DAİRE,6750000,2 + 1,75,65,2 Yaşında,2. Kat,Kombi,Eşyalı Değil
169034-1,Istanbul,Kartal,Cevizli,CEVİZLİ GAYRİMENKUL DEN SATILIK7 YILLIK DAİRE,5150000,2 + 1,70,60,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
163324-58,Istanbul,Kartal,Cevizli,MAK GAYRİMENKUL'DEN CEVİZLİ MAH.'DE SIFIR 2+1 SATILIK DAİRE,6450000,2 + 1,80,68,11 Yaşında,2. Kat,Doğalgaz Sobası,Eşyalı Değil
94022-617,Istanbul,Kartal,Cumhuriyet,KARTAL CUMHURİYET MAHALLE'SİNDE SIFIR DAİRE,7000000,2 + 1,80,64,Sıfır Bina,5. Kat,Kombi,Eşyalı Değil
163379-10,Istanbul,Kartal,Cumhuriyet,ARA KATTA SIFIR(BOŞ) KREDİ SINIRISIZ 2+1 AÇIK OTOPARK,6135000,2 + 1,75,65,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
163379-4,Istanbul,Kartal,Cumhuriyet,YÜKSEK GİRİŞ KULLANIŞLI 2+1 GENÇ BİNA FIRSAT SATILIK,4079000,2 + 1,85,75,11 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
168071-50,Istanbul,Kartal,Cumhuriyet,*LACİVERT'TEN*METRO'YA ÇARŞIYA YAKIN BALKONLU GENİŞ 2+1 DAİRE,5600000,2 + 1,95,74,11 Yaşında,3. Kat,Kombi,Eşyalı Değil
164937-114,Istanbul,Kartal,Esentepe,AND PASTEL EMRE YEŞİL BLK HAVUZ MNZ GNŞ SALON KPLI BLKON 121 NET,22290000,3 + 1,181,121,5 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
164937-123,Istanbul,Kartal,Esentepe,AND PASTEL EMRE YEŞİL BLK HAVUZ MNZ GNŞ SALON KPLI BLKON 121 NET,22290000,3 + 1,181,121,5 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
167833-16,Istanbul,Kartal,Esentepe,KARTAL ESENTEPE'DE 2+1 YENİ BİNADA KULLANIŞLI FIRSAT DAİRE,7300000,2 + 1,95,89,7 Yaşında,3. Kat,Kat Kaloriferi,Eşyalı Değil
167094-27,Istanbul,Kartal,Esentepe,"KARTAL ESENTEPE'DE MİNİBÜS YOLU ÜZERİ, YATIRIMLIK, SATILIK DAİRE",4000000,2 + 1,85,70,31 Yaşında,1. Kat,Kombi,Eşyalı Değil
124316-537,Istanbul,Kartal,Esentepe,İstanbul Kartal'da 2+1 94 m2 Satılık Daire (101481256),14100000,2 + 1,94,84,6 Yaşında,12. Kat,Isıtma Yok,Eşyalı Değil
151024-94,Istanbul,Kartal,Gumuspinar,"GÜMÜŞPINAR MAH DE ""İSKANLI"" 6 YILLIK BİNADA SATILIK 2+1 DAİRE",5350000,2 + 1,60,45,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
23950-621,Istanbul,Kartal,Hurriyet,KELEPİR İSKANLI PANJURLU OTOPARKLI ANKESTRELİ E5 METROYA YÜRÜME,4690000,2 + 1,75,65,3 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
169034-7,Istanbul,Kartal,Hurriyet,CEVİZLİ GAYRİMENKUL'DEN SATILIK 2+1 SİTE İÇİ LÜKS DAİRE,6700000,2 + 1,95,75,Sıfır Bina,7. Kat,Merkezi (Pay Öl...,Eşyalı Değil
165113-47,Istanbul,Kartal,Hurriyet,ASA'DAN HÜRRİYET MAH İÇİ ULTRA LÜX YAPILI 3+1 SATILIK DAİRE,6700000,3 + 1,110,90,6 Yaşında,2. Kat,Kombi,Eşyalı Değil
160618-159,Istanbul,Kartal,Hurriyet,"KARTAL'DA DENİZ MANZARALI, HAVUZLU SIFIR 3+1 - TAPU HARCI YOK",10000000,3 + 1,155,115,3 Yaşında,3. Kat,Merkezi (Pay Öl...,Eşyalı Değil
168288-182,Istanbul,Kartal,Hurriyet,MERTCAN'DAN METROYA YÜRÜME 2 BANYOLU-2 MUTFAKLI PANJURLU DUBLEKS,9250000,4 + 1,180,160,Sıfır Bina,5. Kat,Kombi,Eşyalı Değil
168253-27,Istanbul,Kartal,Hurriyet,KYC'DEN KARTAL HÜRRİYETTE 2+1 SATILIK FERAH HACİM KONFORLU YAŞAM,5950000,2 + 1,100,63,1 Yaşında,8. Kat,Merkezi (Pay Öl...,Eşyalı Değil
23950-557,Istanbul,Kartal,Hurriyet,BÜTİK SİTEDE E5 METROYA 9DAKİKA YÜRÜME 2WCLİ OTOPARKLI EBEVEYNLİ,5500000,2 + 1,91,74,6 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
164651-39,Istanbul,Kartal,Hurriyet,"GEÇ KALAN HER ZAMAN DAHA PAHALIYA ALIR,KENTSEL DÖNÜŞÜM 3+1 DAİRE",7250000,3 + 1,110,100,26 Yaşında,5. Kat,Kombi,Eşyalı Değil
30133-4039,Istanbul,Kartal,Hurriyet,KARTAL HÜRRİYET MAHALLESİ HAVUZLU OTOPARKLI SİTEDE SATILIK 3+1 DAİRE,13600000,3 + 1,147,111,2 Yaşında,10. Kat,Merkezi (Pay Öl...,Eşyalı Değil
141250-323,Istanbul,Kartal,Hurriyet,"KARTAL Ada Vista, Site İçerisinde, Satılık 4 Katlı Villa",31000000,4 + 2,315,265,Sıfır Bina,Bahçe Katı,Kombi,Eşyalı Değil
34722-6765,Istanbul,Kartal,Hurriyet,Şehr-i Deniz Sitesinde Full Deniz Manzaralı 2+1 Satılık Daire,7000000,2 + 1,90,70,5 Yaşında,8. Kat,Merkezi (Pay Öl...,
102386-2616,Istanbul,Kartal,Hurriyet,SIFIR BİNA E-5 METRO DİBİ EBEVEYN BANYOLU BALKONLU FIRSAT 3+1!,7100000,3 + 1,108,85,Sıfır Bina,Yüksek Giriş,Kombi,Eşyalı Değil
65307-2679,Istanbul,Kartal,Hurriyet,PINAR GAYRİMENKUL'DEN KARTAL HÜRRİYETTE 3+1SATILIK DUBLEKS DAİRE,7080000,3 + 1,130,90,Sıfır Bina,5. Kat,Kombi,Eşyalı Değil
2986-17354,Istanbul,Kartal,Karliktepe,ÖZEL İÇ MİMARİ DEKORASYONLU..MÜKEMMEL KONUMDA..5+2 DUBLEX DAİRE,15750000,5 + 2,220,180,6 Yaşında,5. Kat,Kombi,Eşyalı Değil
126619-88,Istanbul,Kartal,Karliktepe,"MUAZZAM YAPILMIŞ :ŞÖMİNELİ,TERASLI,BARBEKÜLÜ,ÖNÜ KAPANMAZ DUBLEX",12000000,3 + 1,170,140,6 Yaşında,5. Kat,Kombi,Eşyalı Değil
104215-1792,Istanbul,Kartal,Karliktepe,KARTAL KARLIKTEPE KATTA TEK SATILIK 3+1 DAİRE,11250000,3 + 1,140,110,9 Yaşında,Ara Kat,Kombi,Eşyalı Değil
0-46561944,Istanbul,Kartal,Karliktepe,Sahibinden tüm odalarından deniz manzaralı,9650000,2 + 1,85,70,8 Yaşında,2. Kat,Merkezi (Pay Öl...,Eşyalı Değil
1077-67138,Istanbul,Kartal,Kordonboyu,Kartal Sahil İst. Marina 2+1 Balkonlu deniz manzaralı Satılık Daire,19250000,2 + 1,125,90,6 Yaşında,3. Kat,Merkezi,Eşyalı Değil
145663-100,Istanbul,Kartal,Kordonboyu,KAÇMAZ EMLAKTAN İSTMARİNA SATILIK 1+0 YÜKSEK KAT KARE PLAN,8050000,1 + 0,51,39,6 Yaşında,21 ve üzeri,VRV,Eşyalı Değil
138817-234,Istanbul,Kartal,Kordonboyu,NETWORK DORUK GM DEN KORDONBOYU MAH.SATILIK SİTE İÇİ 4+1 DAİRE,18750000,4 + 1,195,160,21 Yaşında,4. Kat,Kombi,Eşyalı Değil
168355-37,Istanbul,Kartal,Kordonboyu,KARTAL-ALTAŞ KORDON'DA SATILIK 3+1 LÜKS DAİRE - TAŞINMAYA HAZIR,15300000,3 + 1,110,85,1 Yaşında,1. Kat,Kombi,Eşyalı Değil
151301-667,Istanbul,Kartal,Orhantepe,"FOCUSTAN MARMARAYA YAKIN,İSKANLI,ÇİFT TERASLI VE GİRİŞLİ 6+2",12850000,6 + 2,230,210,Sıfır Bina,6. Kat,Kombi,Eşyalı Değil
